Data,Info,Valor,Info1,Info2,Info3,Info4,Info5,Info6,Info7,Info8,Info9,Info10
2018-11-30,imoveis_dormitorio_4_mais_go,"80,00",imoveis,dormitorio,4,mais,go,,,,,
2019-03-31,imoveis_implantacao_isolado_rn,"470,00",imoveis,implantacao,isolado,rn,,,,,,
2021-08-31,imoveis_valor_avaliacao_ma,"166.500,00",imoveis,valor,avaliacao,ma,,,,,,
2019-09-30,imoveis_dormitorio_2_rs,"2.705,00",imoveis,dormitorio,2,rs,,,,,,
2020-02-29,imoveis_tipo_casa_ce,"847,00",imoveis,tipo,casa,ce,,,,,,
2018-02-28,imoveis_dormitorio_1_rs,"510,00",imoveis,dormitorio,1,rs,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_ma,"7,00",imoveis,dormitorio,4,mais,ma,,,,,
2019-03-31,imoveis_implantacao_isolado_ro,"155,00",imoveis,implantacao,isolado,ro,,,,,,
2021-08-31,imoveis_valor_avaliacao_mg,"198.000,00",imoveis,valor,avaliacao,mg,,,,,,
2019-09-30,imoveis_dormitorio_2_sc,"2.086,00",imoveis,dormitorio,2,sc,,,,,,
2020-02-29,imoveis_tipo_casa_df,"699,00",imoveis,tipo,casa,df,,,,,,
2018-02-28,imoveis_dormitorio_1_sc,"170,00",imoveis,dormitorio,1,sc,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_mg,"130,00",imoveis,dormitorio,4,mais,mg,,,,,
2019-03-31,imoveis_implantacao_isolado_rr,"35,00",imoveis,implantacao,isolado,rr,,,,,,
2021-08-31,imoveis_valor_avaliacao_ms,"191.000,00",imoveis,valor,avaliacao,ms,,,,,,
2019-09-30,imoveis_dormitorio_2_se,"486,00",imoveis,dormitorio,2,se,,,,,,
2020-02-29,imoveis_tipo_casa_es,"595,00",imoveis,tipo,casa,es,,,,,,
2018-02-28,imoveis_dormitorio_1_se,"7,00",imoveis,dormitorio,1,se,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_ms,"10,00",imoveis,dormitorio,4,mais,ms,,,,,
2019-03-31,imoveis_implantacao_isolado_rs,"1.930,00",imoveis,implantacao,isolado,rs,,,,,,
2021-08-31,imoveis_valor_avaliacao_mt,"220.000,00",imoveis,valor,avaliacao,mt,,,,,,
2019-09-30,imoveis_dormitorio_2_sp,"14.012,00",imoveis,dormitorio,2,sp,,,,,,
2020-02-29,imoveis_tipo_casa_go,"1.230,00",imoveis,tipo,casa,go,,,,,,
2018-02-28,imoveis_dormitorio_1_sp,"3.095,00",imoveis,dormitorio,1,sp,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_mt,"38,00",imoveis,dormitorio,4,mais,mt,,,,,
2019-03-31,imoveis_implantacao_isolado_sc,"1.207,00",imoveis,implantacao,isolado,sc,,,,,,
2021-08-31,imoveis_valor_avaliacao_pa,"180.000,00",imoveis,valor,avaliacao,pa,,,,,,
2019-09-30,imoveis_dormitorio_2_to,"145,00",imoveis,dormitorio,2,to,,,,,,
2020-02-29,imoveis_tipo_casa_ma,"393,00",imoveis,tipo,casa,ma,,,,,,
2018-02-28,imoveis_dormitorio_1_to,"8,00",imoveis,dormitorio,1,to,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_pa,"12,00",imoveis,dormitorio,4,mais,pa,,,,,
2019-03-31,imoveis_implantacao_isolado_se,"358,00",imoveis,implantacao,isolado,se,,,,,,
2021-08-31,imoveis_valor_avaliacao_pb,"141.000,00",imoveis,valor,avaliacao,pb,,,,,,
2019-09-30,imoveis_dormitorio_3_ac,"41,00",imoveis,dormitorio,3,ac,,,,,,
2020-02-29,imoveis_tipo_casa_mg,"2.885,00",imoveis,tipo,casa,mg,,,,,,
2018-02-28,imoveis_dormitorio_2_ac,"16,00",imoveis,dormitorio,2,ac,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_pb,"22,00",imoveis,dormitorio,4,mais,pb,,,,,
2019-03-31,imoveis_implantacao_isolado_sp,"8.176,00",imoveis,implantacao,isolado,sp,,,,,,
2021-08-31,imoveis_valor_avaliacao_pe,"160.000,00",imoveis,valor,avaliacao,pe,,,,,,
2019-09-30,imoveis_dormitorio_3_al,"99,00",imoveis,dormitorio,3,al,,,,,,
2020-02-29,imoveis_tipo_casa_ms,"473,00",imoveis,tipo,casa,ms,,,,,,
2018-02-28,imoveis_dormitorio_2_al,"324,00",imoveis,dormitorio,2,al,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_pe,"62,00",imoveis,dormitorio,4,mais,pe,,,,,
2019-03-31,imoveis_implantacao_isolado_to,"78,00",imoveis,implantacao,isolado,to,,,,,,
2021-08-31,imoveis_valor_avaliacao_pi,"141.000,00",imoveis,valor,avaliacao,pi,,,,,,
2019-09-30,imoveis_dormitorio_3_am,"159,00",imoveis,dormitorio,3,am,,,,,,
2020-02-29,imoveis_tipo_casa_mt,"561,00",imoveis,tipo,casa,mt,,,,,,
2018-02-28,imoveis_dormitorio_2_am,"202,00",imoveis,dormitorio,2,am,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_pi,"13,00",imoveis,dormitorio,4,mais,pi,,,,,
2019-04-30,imoveis_implantacao_condominio_ac,"17,00",imoveis,implantacao,condominio,ac,,,,,,
2021-08-31,imoveis_valor_avaliacao_pr,"198.500,00",imoveis,valor,avaliacao,pr,,,,,,
2019-09-30,imoveis_dormitorio_3_ap,"9,00",imoveis,dormitorio,3,ap,,,,,,
2020-02-29,imoveis_tipo_casa_pa,"214,00",imoveis,tipo,casa,pa,,,,,,
2018-02-28,imoveis_dormitorio_2_ap,"11,00",imoveis,dormitorio,2,ap,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_pr,"90,00",imoveis,dormitorio,4,mais,pr,,,,,
2019-04-30,imoveis_implantacao_condominio_al,"201,00",imoveis,implantacao,condominio,al,,,,,,
2021-08-31,imoveis_valor_avaliacao_rj,"255.000,00",imoveis,valor,avaliacao,rj,,,,,,
2019-09-30,imoveis_dormitorio_3_ba,"365,00",imoveis,dormitorio,3,ba,,,,,,
2020-02-29,imoveis_tipo_casa_pb,"487,00",imoveis,tipo,casa,pb,,,,,,
2018-02-28,imoveis_dormitorio_2_ba,"1.010,00",imoveis,dormitorio,2,ba,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_rj,"77,00",imoveis,dormitorio,4,mais,rj,,,,,
2019-04-30,imoveis_implantacao_condominio_am,"263,00",imoveis,implantacao,condominio,am,,,,,,
2021-08-31,imoveis_valor_avaliacao_rn,"139.000,00",imoveis,valor,avaliacao,rn,,,,,,
2019-09-30,imoveis_dormitorio_3_ce,"410,00",imoveis,dormitorio,3,ce,,,,,,
2020-02-29,imoveis_tipo_casa_pe,"895,00",imoveis,tipo,casa,pe,,,,,,
2018-02-28,imoveis_dormitorio_2_ce,"555,00",imoveis,dormitorio,2,ce,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_rn,"18,00",imoveis,dormitorio,4,mais,rn,,,,,
2019-04-30,imoveis_implantacao_condominio_ap,"15,00",imoveis,implantacao,condominio,ap,,,,,,
2021-08-31,imoveis_valor_avaliacao_ro,"165.000,00",imoveis,valor,avaliacao,ro,,,,,,
2019-09-30,imoveis_dormitorio_3_df,"231,00",imoveis,dormitorio,3,df,,,,,,
2020-02-29,imoveis_tipo_casa_pi,"129,00",imoveis,tipo,casa,pi,,,,,,
2018-02-28,imoveis_dormitorio_2_df,"318,00",imoveis,dormitorio,2,df,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_ro,"7,00",imoveis,dormitorio,4,mais,ro,,,,,
2019-04-30,imoveis_implantacao_condominio_ba,"898,00",imoveis,implantacao,condominio,ba,,,,,,
2021-08-31,imoveis_valor_avaliacao_rr,"226.000,00",imoveis,valor,avaliacao,rr,,,,,,
2019-09-30,imoveis_dormitorio_3_es,"151,00",imoveis,dormitorio,3,es,,,,,,
2020-02-29,imoveis_tipo_casa_pr,"2.290,00",imoveis,tipo,casa,pr,,,,,,
2018-02-28,imoveis_dormitorio_2_es,"310,00",imoveis,dormitorio,2,es,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_rr,"1,00",imoveis,dormitorio,4,mais,rr,,,,,
2019-04-30,imoveis_implantacao_condominio_ce,"509,00",imoveis,implantacao,condominio,ce,,,,,,
2021-08-31,imoveis_valor_avaliacao_rs,"220.000,00",imoveis,valor,avaliacao,rs,,,,,,
2019-09-30,imoveis_dormitorio_3_go,"897,00",imoveis,dormitorio,3,go,,,,,,
2020-02-29,imoveis_tipo_casa_rj,"2.429,00",imoveis,tipo,casa,rj,,,,,,
2018-02-28,imoveis_dormitorio_2_go,"1.819,00",imoveis,dormitorio,2,go,,,,,,
2018-11-30,imoveis_dormitorio_4_mais_rs,"82,00",imoveis,dormitorio,4,mais,rs,,,,,
2019-04-30,imoveis_implantacao_condominio_df,"354,00",imoveis,implantacao,condominio,df,,,,,,
2021-08-31,imoveis_valor_avaliacao_sc,"225.000,00",imoveis,valor,avaliacao,sc,,,,,,
2019-09-30,imoveis_dormitorio_3_ma,"117,00",imoveis,dormitorio,3,ma,,,,,,
